@relation 'Disjunct attributes: if (A1 == 1 v A2 == 1 v A3 == 1) R = 1; else R = 0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA2 and A3-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A2-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A3-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 or A3-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A2-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A3-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 equ A3-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 equ A2-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 equ A3-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 xor A3-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 xor A2-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 xor A3-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 impl A3-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 impl A2-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 impl A3-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 and A2 and A3-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 or A2 or A3-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L0_x_0,0_x_1,1_x_0,1_x_1-C23-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L0_x_0,0_x_1,1_x_0,1_x_1-C24-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L0_x_0,0_x_1,1_x_0,1_x_1-C25-W1.0'

@attribute A1 {0,1}
@attribute A2 {0,1}
@attribute A3 {0,1}
@attribute A4 {0,1}
@attribute A5 numeric
@attribute 'A2 and A3' {0,1}
@attribute 'A1 and A2' {0,1}
@attribute 'A1 and A3' {0,1}
@attribute 'A2 or A3' {0,1}
@attribute 'A1 or A2' {0,1}
@attribute 'A1 or A3' {0,1}
@attribute 'A2 equ A3' {0,1}
@attribute 'A1 equ A2' {0,1}
@attribute 'A1 equ A3' {0,1}
@attribute 'A2 xor A3' {0,1}
@attribute 'A1 xor A2' {0,1}
@attribute 'A1 xor A3' {0,1}
@attribute 'A2 impl A3' {0,1}
@attribute 'A1 impl A2' {0,1}
@attribute 'A1 impl A3' {0,1}
@attribute 'A1 and A2 and A3' {0,1}
@attribute 'A1 or A2 or A3' {0,1}
@attribute A2_x_A3 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute A1_x_A2 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute A1_x_A3 {0_x_0,0_x_1,1_x_0,1_x_1}
@attribute class numeric

@data
0,0,1,0,49.956887,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,1,1,42.028739,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,1,0,98.600668,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,0,43.476349,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,0,0,5.192308,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,1,69.14519,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,0,1,0,87.079718,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,0,1,46.400478,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,1,1,6.80013,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,1,90.825537,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,1,0,41.510738,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,1,1,17.5337,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,0,29.292067,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,0,1,18.196696,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,1,1,52.82582,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,0,1,36.851227,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,0,0,87.53643,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,0,0.214993,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,0,0.942603,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,1,0,86.83829,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,1,76.90095,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,1,1,32.80739,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,1,0,22.137599,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,0,1,47.445474,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,1,0,59.20384,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,0,55.214931,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,1,1,57.785844,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,0,1,73.86946,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,1,1,59.992881,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,0,1,93.471163,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,5.22953,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,0,1,69.182412,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,1,0,0,14.176802,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,1,1,15.15151,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,1,0,65.183402,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,0,1,90.862758,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,1,1,27.854702,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,1,60.679672,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,0,0,34.466127,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,1,49.655544,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,12.915545,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,0,13.643152,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,1,1,95.985612,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,1,1,16.156646,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,0,41.836002,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,1,1,28.889721,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,1,1,61.942424,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,1,1,37.332274,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,0,1,73.166186,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,0,0,57.052686,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,1,0,75.373225,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,1,0,42.857203,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,0,81.472324,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,1,0,51.418464,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,0,0,2.489676,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,0,1,26.619734,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,1,0,78.200923,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,1,0,40.144616,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,0,1,4.097496,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,1,0,1,11.278255,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,1,0,12.252963,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,1,0,67.773392,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,0,1,31.726274,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,1,0,16.417172,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,1,1,59.748813,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,0,0,1,49.811475,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,0,12.952764,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,1,0,81.483256,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,0,0,96.022833,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,0,0,33.400785,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,1,1,1,17.040184,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,1,1,26.595939,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,0,87.767611,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,1,36.089993,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,1,20.1154,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,0,0,55.563303,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,0,0,32.090982,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,1,0,53.192732,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,1,1,96.89018,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,1,0,88.962031,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,1,0,0,59.71976,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,1,60.694469,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,1,0,24.261341,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,0,0,0,80.16778,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,1,30.852982,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,1,0,41.243495,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,1,0,51.457821,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,0,1,41.906493,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,0,1,97.426922,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,1,1,81.194711,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,0,99.821706,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,1,1,0.796415,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,1,1,1.524024,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,0,7.388056,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,0,1,40.440759,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,0,0,65.734107,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,1,0,0,16.805318,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,0,1,1.496217,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,1,0,90.153746,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,1,91.128456,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,1,0,11.418198,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,0,12.145807,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,1,0,97.655484,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,0,5.75644,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,0,1,93.721088,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,1,1,0,94.695797,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,1,0,1,58.262669,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,0,0,70.407044,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,0,0,0,78.121989,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,1,1,88.803958,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,0,0,77.461487,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,1,0,96.207189,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,1,0,48.43643,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,1,1,59.036767,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,1,35.059729,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,1,0,1,25.122388,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,0,0,48.584609,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,1,1,0,99.269811,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,1,1,69.344343,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,1,1,76.020381,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,0,1,39.918751,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,1,0,1.122802,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,0,0,19.443339,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,1,0,38.18904,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,0,1,88.874243,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,1,0,89.601853,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,0,0,1,41.430142,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,1,1,93.659386,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,1,0,10.435882,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,1,1,69.370633,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,1,0,1,5.204545,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,1,0,30.883903,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,1,0,7.411582,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,0,0,47.978327,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,0,0,47.666612,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,0,0,23.689574,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
0,1,0,0,25.822315,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,1,0,24.332787,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,0,20.343877,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,0,1,12.415727,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,1,0,0,96.055124,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,0,0,20.976987,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,1,0,1,33.121364,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,0,1,98.232275,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,0,1,98.979253,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,0,1,1,60.675844,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,1,47.217655,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,0,1,2.213165,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
1,0,1,1,92.028723,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,0,0,97.892757,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,1,0,73.915717,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,0,0,42.199108,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,0,0,38.036978,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,1,1,1,34.048068,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,1,0,57.510288,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,1,1,47.958958,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,1,1,1,23.595909,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
0,1,1,1,34.196246,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
1,0,0,0,84.062667,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,1,1,48.015549,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,0,67.518744,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,0,1,87.303767,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,0,1,48.08943,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,0,0,68.260463,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,1,0,82.800038,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
0,1,0,0,43.971711,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,0,0,27.611108,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0_x_0,0_x_0,0_x_0,0
1,0,0,1,28.585818,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,0,1,96.47794,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,1,0,80.503347,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,0,59.300328,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,1,0,0,90.11611,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,1,1,78.773637,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1_x_1,0_x_1,0_x_1,1
0,0,1,1,29.45884,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,0,1,1,29.780238,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,1,0,66.525081,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1_x_1,1_x_1,1_x_1,1
1,0,0,0,25.845841,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
1,0,0,0,17.531681,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0_x_0,1_x_0,1_x_0,1
0,0,1,0,43.211038,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
0,1,0,1,13.057838,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
0,0,1,1,39.523741,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0_x_1,0_x_0,0_x_1,1
1,1,0,0,8.73743,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1_x_0,1_x_1,1_x_0,1
0,1,0,1,79.778774,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1_x_0,0_x_1,0_x_0,1
1,0,1,0,73.008653,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
1,0,1,1,87.934239,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0_x_1,1_x_0,1_x_1,1
