@relation 'Linear function with redundant attributes: 2*A1 - 2*A2 = R; A2 == A3, A4 == A5-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A2==(0.499958-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) and A3==(0.499958-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A3==(0.499958-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A2==(0.499958-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) or A3==(0.499958-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A3==(0.499958-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) equ A2==(0.499958-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) equ A3==(0.499958-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) equ A3==(0.499958-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) xor A2==(0.499958-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) xor A3==(0.499958-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) xor A3==(0.499958-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) impl A2==(0.499958-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.499958-inf) impl A3==(0.499958-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Remove-R17-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) impl A3==(0.499958-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) and A2==(0.499958-inf) and A3==(0.499958-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.500055-inf) or A2==(0.499958-inf) or A3==(0.499958-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C20-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C21-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C34-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C35-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C36-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C37-W1.0-weka.filters.unsupervised.attribute.Remove-R37-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\',\'(-inf-0.500055]\'_x_\'(0.499958-inf)\',\'(0.500055-inf)\'_x_\'(-inf-0.499958]\',\'(0.500055-inf)\'_x_\'(0.499958-inf)\'-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\',\'(-inf-0.499958]\'_x_\'(0.499958-inf)\',\'(0.499958-inf)\'_x_\'(-inf-0.499958]\',\'(0.499958-inf)\'_x_\'(0.499958-inf)\'-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\',\'(-inf-0.500055]\'_x_\'(0.499958-inf)\',\'(0.500055-inf)\'_x_\'(-inf-0.499958]\',\'(0.500055-inf)\'_x_\'(0.499958-inf)\'-C39-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute F1L1 {0,1}
@attribute F2L1 {0,1}
@attribute F3L1 {0,1}
@attribute F4L1 {0,1}
@attribute F5L1 {0,1}
@attribute F6L1 {0,1}
@attribute F7L1 {0,1}
@attribute F8L1 {0,1}
@attribute F9L1 {0,1}
@attribute F10L1 {0,1}
@attribute F11L1 {0,1}
@attribute F12L1 {0,1}
@attribute F13L1 {0,1}
@attribute F14L1 {0,1}
@attribute F15L1 numeric
@attribute F16L1 numeric
@attribute F17L1 numeric
@attribute F18L1 numeric
@attribute F19L1 numeric
@attribute F20L1 numeric
@attribute F21L1 numeric
@attribute F22L1 numeric
@attribute F23L1 numeric
@attribute F24L1 numeric
@attribute F25L1 numeric
@attribute F26L1 numeric
@attribute F27L1 numeric
@attribute F28L1 numeric
@attribute F29L1 numeric
@attribute F30L1 {0,1}
@attribute F31L1 {0,1}
@attribute F32L1 {'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\''}
@attribute F33L1 {'\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(-inf-0.499958]\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\''}
@attribute F34L1 {'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\''}
@attribute class numeric

@data
0.391757,0.50244,0.50244,0.864002,0.864002,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.894197,1.00488,0.894197,-0.110683,0,-0.110683,0.779709,1.28253,1,1,0.779709,1.28253,0.196834,0.252446,0.196834,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.221366
0.17003,0.966533,0.966533,0.505154,0.505154,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.136563,1.933066,1.136563,-0.796503,0,-0.796503,0.175917,5.684485,1,1,0.175917,5.684485,0.16434,0.934186,0.16434,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.593005
0.286899,0.764071,0.764071,0.189471,0.189471,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.05097,1.528142,1.05097,-0.477172,0,-0.477172,0.375487,2.663206,1,1,0.375487,2.663206,0.219211,0.583804,0.219211,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.954345
0.132036,0.777773,0.777773,0.930337,0.930337,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.909809,1.555546,0.909809,-0.645737,0,-0.645737,0.169762,5.890613,1,1,0.169762,5.890613,0.102694,0.604931,0.102694,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.291473
0.671906,0.959719,0.959719,0.256643,0.256643,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.631625,1.919438,1.631625,-0.287813,0,-0.287813,0.700107,1.428353,1,1,0.700107,1.428353,0.644841,0.921061,0.644841,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.575625
0.207412,0.616379,0.616379,0.090051,0.090051,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.823791,1.232758,0.823791,-0.408967,0,-0.408967,0.336501,2.971762,1,1,0.336501,2.971762,0.127844,0.379923,0.127844,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.817934
0.903556,0.434699,0.434699,0.090354,0.090354,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.338255,0.869398,1.338255,0.468857,0,0.468857,2.078579,0.481098,1,1,2.078579,0.481098,0.392775,0.188963,0.392775,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.937715
0.953598,0.916578,0.916578,0.185116,0.185116,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.870176,1.833156,1.870176,0.03702,0,0.03702,1.040389,0.961179,1,1,1.040389,0.961179,0.874047,0.840115,0.874047,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.07404
0.75104,0.87828,0.87828,0.765866,0.765866,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.62932,1.75656,1.62932,-0.12724,0,-0.12724,0.855126,1.169418,1,1,0.855126,1.169418,0.659623,0.771376,0.659623,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.254479
0.223053,0.477805,0.477805,0.965038,0.965038,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.700858,0.95561,0.700858,-0.254752,0,-0.254752,0.466829,2.142114,1,1,0.466829,2.142114,0.106576,0.228298,0.106576,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.509504
0.276974,0.014488,0.014488,0.735036,0.735036,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.291462,0.028976,0.291462,0.262486,0,0.262486,19.117477,0.052308,1,1,19.117477,0.052308,0.004013,0.00021,0.004013,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.524972
0.308613,0.904795,0.904795,0.138865,0.138865,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.213408,1.80959,1.213408,-0.596182,0,-0.596182,0.341086,2.931811,1,1,0.341086,2.931811,0.279231,0.818654,0.279231,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.192365
0.462555,0.809268,0.809268,0.242627,0.242627,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.271823,1.618536,1.271823,-0.346713,0,-0.346713,0.571572,1.749561,1,1,0.571572,1.749561,0.374331,0.654915,0.374331,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.693426
0.957618,0.384623,0.384623,0.120416,0.120416,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.342241,0.769246,1.342241,0.572995,0,0.572995,2.489758,0.401646,1,1,2.489758,0.401646,0.368322,0.147935,0.368322,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.14599
0.740967,0.989823,0.989823,0.129948,0.129948,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.73079,1.979646,1.73079,-0.248856,0,-0.248856,0.748585,1.335853,1,1,0.748585,1.335853,0.733426,0.97975,0.733426,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.497712
0.195245,0.599802,0.599802,0.349427,0.349427,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.795047,1.199604,0.795047,-0.404557,0,-0.404557,0.325516,3.072048,1,1,0.325516,3.072048,0.117108,0.359762,0.117108,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.809115
0.157991,0.412291,0.412291,0.727932,0.727932,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.570282,0.824582,0.570282,-0.2543,0,-0.2543,0.383203,2.609585,1,1,0.383203,2.609585,0.065138,0.169984,0.065138,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.5086
0.960213,0.718542,0.718542,0.59272,0.59272,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.678755,1.437084,1.678755,0.241671,0,0.241671,1.336335,0.748315,1,1,1.336335,0.748315,0.689953,0.516303,0.689953,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.483341
0.625369,0.46517,0.46517,0.729743,0.729743,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.090539,0.93034,1.090539,0.160199,0,0.160199,1.344388,0.743833,1,1,1.344388,0.743833,0.290903,0.216383,0.290903,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.320399
0.976972,0.189098,0.189098,0.409522,0.409522,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.16607,0.378196,1.16607,0.787874,0,0.787874,5.166485,0.193555,1,1,5.166485,0.193555,0.184743,0.035758,0.184743,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.575749
0.398311,0.149768,0.149768,0.811217,0.811217,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.548079,0.299536,0.548079,0.248543,0,0.248543,2.65952,0.376008,1,1,2.65952,0.376008,0.059654,0.02243,0.059654,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.497085
0.240465,0.144236,0.144236,0.15264,0.15264,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.384701,0.288472,0.384701,0.096229,0,0.096229,1.667164,0.599821,1,1,1.667164,0.599821,0.034684,0.020804,0.034684,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.192459
0.674272,0.20504,0.20504,0.071207,0.071207,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.879312,0.41008,0.879312,0.469232,0,0.469232,3.28849,0.304091,1,1,3.28849,0.304091,0.138253,0.042041,0.138253,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.938465
0.223607,0.44678,0.44678,0.715426,0.715426,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.670387,0.89356,0.670387,-0.223173,0,-0.223173,0.500486,1.998059,1,1,0.500486,1.998059,0.099903,0.199612,0.099903,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.446346
0.959607,0.940406,0.940406,0.906848,0.906848,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.900013,1.880812,1.900013,0.019201,0,0.019201,1.020418,0.979991,1,1,1.020418,0.979991,0.90242,0.884363,0.90242,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.038402
0.012818,0.083569,0.083569,0.66976,0.66976,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.096387,0.167138,0.096387,-0.070751,0,-0.070751,0.153382,6.51966,1,1,0.153382,6.51966,0.001071,0.006984,0.001071,1,1,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',-0.141502
0.42074,0.682524,0.682524,0.862244,0.862244,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.103264,1.365048,1.103264,-0.261784,0,-0.261784,0.616447,1.622199,1,1,0.616447,1.622199,0.287165,0.465839,0.287165,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.523567
0.190498,0.751851,0.751851,0.371877,0.371877,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.942349,1.503702,0.942349,-0.561353,0,-0.561353,0.253372,3.946766,1,1,0.253372,3.946766,0.143226,0.56528,0.143226,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.122706
0.867267,0.634495,0.634495,0.013106,0.013106,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.501762,1.26899,1.501762,0.232772,0,0.232772,1.366862,0.731603,1,1,1.366862,0.731603,0.550277,0.402584,0.550277,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.465543
0.400614,0.040952,0.040952,0.143484,0.143484,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.441566,0.081904,0.441566,0.359662,0,0.359662,9.782526,0.102223,1,1,9.782526,0.102223,0.016406,0.001677,0.016406,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.719323
0.798911,0.771005,0.771005,0.122024,0.122024,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.569916,1.54201,1.569916,0.027906,0,0.027906,1.036194,0.96507,1,1,1.036194,0.96507,0.615964,0.594449,0.615964,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.055812
0.218057,0.758138,0.758138,0.320759,0.320759,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.976195,1.516276,0.976195,-0.540081,0,-0.540081,0.287622,3.476788,1,1,0.287622,3.476788,0.165317,0.574773,0.165317,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.080161
0.28295,0.260649,0.260649,0.745555,0.745555,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.543599,0.521298,0.543599,0.022301,0,0.022301,1.08556,0.921184,1,1,1.08556,0.921184,0.073751,0.067938,0.073751,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.044603
0.58572,0.299021,0.299021,0.062446,0.062446,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.884741,0.598042,0.884741,0.286699,0,0.286699,1.958792,0.510519,1,1,1.958792,0.510519,0.175143,0.089414,0.175143,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.573399
0.462881,0.005735,0.005735,0.649049,0.649049,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.468616,0.01147,0.468616,0.457146,0,0.457146,80.711595,0.01239,1,1,80.711595,0.01239,0.002655,0.000033,0.002655,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.914293
0.655026,0.840986,0.840986,0.532094,0.532094,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.496012,1.681972,1.496012,-0.18596,0,-0.18596,0.778879,1.283897,1,1,0.778879,1.283897,0.550868,0.707257,0.550868,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.371922
0.58537,0.736758,0.736758,0.820485,0.820485,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.322128,1.473516,1.322128,-0.151388,0,-0.151388,0.794521,1.258619,1,1,0.794521,1.258619,0.431276,0.542812,0.431276,1,1,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',-0.302776
0.163868,0.817311,0.817311,0.833747,0.833747,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.981179,1.634622,0.981179,-0.653443,0,-0.653443,0.200497,4.987618,1,1,0.200497,4.987618,0.133931,0.667997,0.133931,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-1.306887
0.376484,0.788215,0.788215,0.430841,0.430841,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1.164699,1.57643,1.164699,-0.411731,0,-0.411731,0.477641,2.093622,1,1,0.477641,2.093622,0.29675,0.621283,0.29675,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.823462
0.38645,0.087482,0.087482,0.753107,0.753107,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.473932,0.174964,0.473932,0.298968,0,0.298968,4.41748,0.226373,1,1,4.41748,0.226373,0.033807,0.007653,0.033807,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.597935
0.908692,0.137364,0.137364,0.704157,0.704157,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1.046056,0.274728,1.046056,0.771328,0,0.771328,6.615212,0.151167,1,1,6.615212,0.151167,0.124822,0.018869,0.124822,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',1.542656
0.396509,0.38633,0.38633,0.508736,0.508736,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0.782839,0.77266,0.782839,0.010179,0,0.010179,1.026348,0.974328,1,1,1.026348,0.974328,0.153183,0.149251,0.153183,0,0,'\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(-inf-0.500055]\'_x_\'(-inf-0.499958]\'',0.020357
0.239067,0.508891,0.508891,0.602059,0.602059,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0.747958,1.017782,0.747958,-0.269824,0,-0.269824,0.46978,2.128654,1,1,0.46978,2.128654,0.121659,0.25897,0.121659,1,1,'\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(-inf-0.500055]\'_x_\'(0.499958-inf)\'',-0.539649
0.681115,0.644805,0.644805,0.874586,0.874586,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.32592,1.28961,1.32592,0.03631,0,0.03631,1.056312,0.94669,1,1,1.056312,0.94669,0.439186,0.415773,0.439186,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.072621
0.731473,0.665295,0.665295,0.839872,0.839872,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.396768,1.33059,1.396768,0.066178,0,0.066178,1.099472,0.909528,1,1,1.099472,0.909528,0.486645,0.442617,0.486645,0,0,'\'(0.500055-inf)\'_x_\'(0.499958-inf)\'','\'(0.499958-inf)\'_x_\'(0.499958-inf)\'','\'(0.500055-inf)\'_x_\'(0.499958-inf)\'',0.132356
0.636954,0.215394,0.215394,0.923663,0.923663,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0.852348,0.430788,0.852348,0.42156,0,0.42156,2.957158,0.338163,1,1,2.957158,0.338163,0.137196,0.046395,0.137196,0,0,'\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'','\'(-inf-0.499958]\'_x_\'(-inf-0.499958]\'','\'(0.500055-inf)\'_x_\'(-inf-0.499958]\'',0.84312
