@relation 'Non Linear function: 2*A1^2 - 3*A2^2 - A3 = R-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A2==(0.500065-inf)-L0,1-C6-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) and A3==(0.499977-inf)-L0,1-C7-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A3==(0.499977-inf)-L0,1-C8-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A2==(0.500065-inf)-L0,1-C9-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) or A3==(0.499977-inf)-L0,1-C10-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A3==(0.499977-inf)-L0,1-C11-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) equ A2==(0.500065-inf)-L0,1-C12-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) equ A3==(0.499977-inf)-L0,1-C13-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) equ A3==(0.499977-inf)-L0,1-C14-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) xor A2==(0.500065-inf)-L0,1-C15-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) xor A3==(0.499977-inf)-L0,1-C16-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) xor A3==(0.499977-inf)-L0,1-C17-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) impl A2==(0.500065-inf)-L0,1-C18-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2==(0.500065-inf) impl A3==(0.499977-inf)-L0,1-C19-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) impl A3==(0.499977-inf)-L0,1-C20-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) and A2==(0.500065-inf) and A3==(0.499977-inf)-L0,1-C21-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1==(0.5-inf) or A2==(0.500065-inf) or A3==(0.499977-inf)-L0,1-C22-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A2-C23-W1.0-weka.filters.unsupervised.attribute.Add-NA2 ADD A3-C24-W1.0-weka.filters.unsupervised.attribute.Add-NA1 ADD A3-C25-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A2-C26-W1.0-weka.filters.unsupervised.attribute.Add-NA2 SUBTRACT A3-C27-W1.0-weka.filters.unsupervised.attribute.Add-NA1 SUBTRACT A3-C28-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A2-C29-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A1-C30-W1.0-weka.filters.unsupervised.attribute.Add-NA2 DIVIDE A3-C31-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A2-C32-W1.0-weka.filters.unsupervised.attribute.Add-NA1 DIVIDE A3-C33-W1.0-weka.filters.unsupervised.attribute.Add-NA3 DIVIDE A1-C34-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A2-C35-W1.0-weka.filters.unsupervised.attribute.Add-NA2 MULTIPLY A3-C36-W1.0-weka.filters.unsupervised.attribute.Add-NA1 MULTIPLY A3-C37-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A2-L0,1-C38-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2 LESSTHAN A3-L0,1-C39-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 LESSTHAN A3-L0,1-C40-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A2-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA2 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1 DIFF A3-L0,1-C41-W1.0-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A2-L\'(-inf-0.5]\'_x_\'(-inf-0.500065]\',\'(-inf-0.5]\'_x_\'(0.500065-inf)\',\'(0.5-inf)\'_x_\'(-inf-0.500065]\',\'(0.5-inf)\'_x_\'(0.500065-inf)\'-C41-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA2_x_A3-L\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\',\'(-inf-0.500065]\'_x_\'(0.499977-inf)\',\'(0.500065-inf)\'_x_\'(-inf-0.499977]\',\'(0.500065-inf)\'_x_\'(0.499977-inf)\'-C42-W1.0-weka.filters.unsupervised.attribute.Add-TNOM-NA1_x_A3-L\'(-inf-0.5]\'_x_\'(-inf-0.499977]\',\'(-inf-0.5]\'_x_\'(0.499977-inf)\',\'(0.5-inf)\'_x_\'(-inf-0.499977]\',\'(0.5-inf)\'_x_\'(0.499977-inf)\'-C43-W1.0'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute 'A1==(0.5-inf) and A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) equ A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) equ A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) equ A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) xor A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) xor A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) xor A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) impl A2==(0.500065-inf)' {0,1}
@attribute 'A2==(0.500065-inf) impl A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) impl A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) and A2==(0.500065-inf) and A3==(0.499977-inf)' {0,1}
@attribute 'A1==(0.5-inf) or A2==(0.500065-inf) or A3==(0.499977-inf)' {0,1}
@attribute 'A1 ADD A2' numeric
@attribute 'A2 ADD A3' numeric
@attribute 'A1 ADD A3' numeric
@attribute 'A1 SUBTRACT A2' numeric
@attribute 'A2 SUBTRACT A3' numeric
@attribute 'A1 SUBTRACT A3' numeric
@attribute 'A1 DIVIDE A2' numeric
@attribute 'A2 DIVIDE A1' numeric
@attribute 'A2 DIVIDE A3' numeric
@attribute 'A3 DIVIDE A2' numeric
@attribute 'A1 DIVIDE A3' numeric
@attribute 'A3 DIVIDE A1' numeric
@attribute 'A1 MULTIPLY A2' numeric
@attribute 'A2 MULTIPLY A3' numeric
@attribute 'A1 MULTIPLY A3' numeric
@attribute 'A1 LESSTHAN A2' {0,1}
@attribute 'A2 LESSTHAN A3' {0,1}
@attribute 'A1 LESSTHAN A3' {0,1}
@attribute A1_x_A2 {'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(0.5-inf)\'_x_\'(0.500065-inf)\''}
@attribute A2_x_A3 {'\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\''}
@attribute A1_x_A3 {'\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\''}
@attribute class numeric

@data
0.143116,0.459781,0.150291,0.965903,0.760069,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.602897,0.610072,0.293407,-0.316665,0.30949,-0.007175,0.31127,3.212646,3.059272,0.326875,0.952259,1.050134,0.065802,0.069101,0.021509,1,0,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.743521
0.923421,0.612219,0.96715,0.624192,0.43188,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.53564,1.579369,1.890571,0.311202,-0.354931,-0.043729,1.508318,0.66299,0.633013,1.579745,0.954786,1.047355,0.565336,0.592108,0.893087,0,1,1,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.386174
0.671347,0.811653,0.07409,0.736968,0.229169,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.483,0.885743,0.745437,-0.140306,0.737563,0.597257,0.827135,1.208992,10.95496,0.091283,9.061236,0.11036,0.544901,0.060135,0.04974,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-1.149019
0.731003,0.632903,0.558422,0.022087,0.770766,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.363906,1.191325,1.289425,0.0981,0.074481,0.172581,1.155,0.865801,1.133378,0.882318,1.309051,0.763912,0.462654,0.353427,0.408208,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.691393
0.717203,0.495641,0.571481,0.418808,0.303033,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.212844,1.067122,1.288684,0.221562,-0.07584,0.145722,1.447021,0.691075,0.867292,1.153014,1.25499,0.796819,0.355475,0.283249,0.409868,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.279703
0.71489,0.775994,0.730907,0.876517,0.994533,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.490884,1.506901,1.445797,-0.061104,0.045087,-0.016017,0.921257,1.085473,1.061686,0.941898,0.978086,1.022405,0.55475,0.567179,0.522518,1,0,1,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-1.515273
0.641909,0.474202,0.903671,0.469628,0.820352,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.116111,1.377873,1.54558,0.167707,-0.429469,-0.261762,1.353662,0.738737,0.524751,1.905667,0.710335,1.407787,0.304395,0.428523,0.580075,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.754178
0.458416,0.742554,0.207268,0.074151,0.40549,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.20097,0.949822,0.665684,-0.284138,0.535286,0.251148,0.61735,1.619826,3.582579,0.279129,2.211707,0.45214,0.340399,0.153908,0.095015,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.441136
0.390616,0.565331,0.53254,0.42014,0.711061,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0.955947,1.097871,0.923156,-0.174715,0.032791,-0.141924,0.690951,1.447281,1.061575,0.941997,0.733496,1.363334,0.220827,0.301061,0.208019,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.186175
0.139841,0.608492,0.367039,0.814285,0.989953,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.748333,0.975531,0.50688,-0.468651,0.241453,-0.227198,0.229816,4.351313,1.65784,0.603194,0.380998,2.624688,0.085092,0.22334,0.051327,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.438715
0.751314,0.234734,0.083925,0.744571,0.786255,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.986048,0.318659,0.835239,0.51658,0.150809,0.667389,3.200704,0.312431,2.79695,0.357532,8.952207,0.111704,0.176359,0.0197,0.063054,0,0,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.879718
0.872074,0.931777,0.140942,0.453212,0.319816,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.803851,1.072719,1.013016,-0.059703,0.790835,0.731132,0.935926,1.068461,6.611067,0.151262,6.187467,0.161617,0.812578,0.131327,0.122912,1,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-1.224544
0.741814,0.523084,0.898219,0.328296,0.620768,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.264898,1.421303,1.640033,0.21873,-0.375135,-0.156405,1.418155,0.705142,0.582357,1.71716,0.825872,1.210841,0.388031,0.469844,0.666311,0,1,1,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.618493
0.836693,0.294277,0.55139,0.511222,0.69723,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1.13097,0.845667,1.388083,0.542416,-0.257113,0.285303,2.843216,0.351714,0.5337,1.873711,1.517425,0.659011,0.24622,0.162261,0.461344,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.588925
0.472162,0.33772,0.942866,0.179153,0.427209,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.809882,1.280586,1.415028,0.134442,-0.605146,-0.470704,1.398087,0.715263,0.358185,2.791857,0.500773,1.996912,0.159459,0.318425,0.445185,0,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-0.839157
0.001946,0.198566,0.076835,0.83468,0.952133,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.200512,0.275401,0.078781,-0.19662,0.121731,-0.074889,0.0098,102.038027,2.584317,0.386949,0.025327,39.483556,0.000386,0.015257,0.00015,1,0,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.195112
0.954112,0.52145,0.254143,0.073641,0.513992,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.475562,0.775593,1.208255,0.432662,0.267307,0.699969,1.829729,0.546529,2.051798,0.487378,3.754233,0.266366,0.497522,0.132523,0.242481,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.750785
0.003197,0.532449,0.325596,0.610259,0.044481,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.535646,0.858045,0.328793,-0.529252,0.206853,-0.322399,0.006004,166.54645,1.635306,0.611506,0.009819,101.844229,0.001702,0.173363,0.001041,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.176081
0.025177,0.592964,0.357546,0.997237,0.648074,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.618141,0.95051,0.382723,-0.567787,0.235418,-0.332369,0.04246,23.551813,1.658427,0.602981,0.070416,14.201295,0.014929,0.212012,0.009002,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.411098
0.455378,0.364498,0.696353,0.442834,0.683297,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.819876,1.060851,1.151731,0.09088,-0.331855,-0.240975,1.249329,0.80043,0.523439,1.910444,0.653947,1.529176,0.165984,0.253819,0.317104,0,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-0.680191
0.190372,0.991203,0.295686,0.952744,0.305286,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.181575,1.286889,0.486058,-0.800831,0.695517,-0.105314,0.192062,5.206664,3.352215,0.29831,0.643832,1.553201,0.188697,0.293085,0.05629,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-3.170652
0.498577,0.682588,0.481773,0.463576,0.272839,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1.181165,1.164361,0.98035,-0.184011,0.200815,0.016804,0.730422,1.369072,1.416825,0.705804,1.034879,0.966296,0.340323,0.328852,0.240201,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.382396
0.831448,0.034986,0.931925,0.472937,0.489631,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.866434,0.966911,1.763373,0.796462,-0.896939,-0.100477,23.765163,0.042078,0.037542,26.637083,0.892183,1.120846,0.029089,0.032604,0.774847,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.447015
0.016838,0.327442,0.520924,0.564118,0.180118,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.34428,0.848366,0.537762,-0.310604,-0.193482,-0.504086,0.051423,19.446609,0.628579,1.590889,0.032323,30.937403,0.005513,0.170572,0.008771,1,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-0.842012
0.91556,0.69293,0.262027,0.812931,0.093621,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.60849,0.954957,1.177587,0.22263,0.430903,0.653533,1.321288,0.756837,2.644498,0.378144,3.494144,0.286193,0.634419,0.181566,0.239901,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-0.025987
0.561089,0.00083,0.135641,0.443239,0.21368,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.561919,0.136471,0.69673,0.560259,-0.134811,0.425448,676.010843,0.001479,0.006119,163.422892,4.136574,0.241746,0.000466,0.000113,0.076107,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.493999
0.28041,0.038679,0.172983,0.720809,0.913254,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.319089,0.211662,0.453393,0.241731,-0.134304,0.107427,7.24967,0.137937,0.2236,4.472272,1.621026,0.616893,0.010846,0.006691,0.048506,0,1,0,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.020211
0.222766,0.992706,0.884239,0.494385,0.26501,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.215472,1.876945,1.107005,-0.76994,0.108467,-0.661473,0.224403,4.456273,1.122667,0.890736,0.25193,3.969362,0.221141,0.877789,0.196978,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-3.741387
0.461756,0.912492,0.759274,0.127527,0.635571,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.374248,1.671766,1.22103,-0.450736,0.153218,-0.297518,0.506038,1.976135,1.201795,0.832088,0.608155,1.644319,0.421349,0.692831,0.350599,1,0,1,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-2.830765
0.296188,0.525788,0.149609,0.398641,0.823557,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.821976,0.675397,0.445797,-0.2296,0.376179,0.146579,0.563322,1.775183,3.514414,0.284542,1.979747,0.505115,0.155732,0.078663,0.044312,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.803513
0.245367,0.620173,0.216513,0.372421,0.798956,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0.86554,0.836686,0.46188,-0.374806,0.40366,0.028854,0.395643,2.527532,2.864368,0.349117,1.133267,0.882405,0.15217,0.134276,0.053125,1,0,0,'\'(-inf-0.5]\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-1.249946
0.614098,0.16553,0.842413,0.064811,0.894246,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.779628,1.007943,1.456511,0.448568,-0.676883,-0.228315,3.709889,0.26955,0.196495,5.089186,0.728975,1.371789,0.101652,0.139445,0.517324,0,1,1,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-0.170382
0.006188,0.350046,0.958175,0.330368,0.754502,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0.356234,1.308221,0.964363,-0.343858,-0.608129,-0.951987,0.017678,56.56852,0.365326,2.737283,0.006458,154.844053,0.002166,0.335405,0.005929,1,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(-inf-0.5]\'_x_\'(0.499977-inf)\'',-1.325696
0.59925,0.096899,0.466763,0.675475,0.161291,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0.696149,0.563662,1.066013,0.502351,-0.369864,0.132487,6.184274,0.1617,0.207598,4.817005,1.283842,0.778912,0.058067,0.045229,0.279708,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.223271
0.982445,0.582461,0.873746,0.25054,0.602306,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.564906,1.456207,1.856191,0.399984,-0.291285,0.108699,1.686714,0.592869,0.666625,1.500094,1.124406,0.889359,0.572236,0.508923,0.858407,0,1,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.038869
0.830894,0.688737,0.466323,0.657735,0.820395,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.519631,1.15506,1.297217,0.142157,0.222414,0.364571,1.206402,0.828911,1.476953,0.67707,1.781799,0.56123,0.572267,0.321174,0.387465,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-0.508631
0.915067,0.886153,0.199767,0.302553,0.463745,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1.80122,1.08592,1.114834,0.028914,0.686386,0.7153,1.032629,0.968402,4.435933,0.225432,4.580671,0.218309,0.810889,0.177024,0.1828,0,0,0,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',-0.880872
0.841896,0.316876,0.472368,0.455637,0.688009,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1.158772,0.789244,1.314264,0.52502,-0.155492,0.369528,2.656863,0.376384,0.670824,1.490703,1.782288,0.561076,0.266777,0.149682,0.397685,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(0.5-inf)\'_x_\'(-inf-0.499977]\'',0.643979
0.65922,0.752299,0.895909,0.879726,0.007247,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1.411519,1.648208,1.555129,-0.093079,-0.14361,-0.236689,0.876274,1.141196,0.839705,1.190895,0.735811,1.359044,0.495931,0.673991,0.590601,1,1,1,'\'(0.5-inf)\'_x_\'(0.500065-inf)\'','\'(0.500065-inf)\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',-1.724628
0.831719,0.016637,0.719154,0.79658,0.163965,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0.848356,0.735791,1.550873,0.815082,-0.702517,0.112565,49.992126,0.020003,0.023134,43.226183,1.156524,0.86466,0.013837,0.011965,0.598134,0,1,0,'\'(0.5-inf)\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(0.499977-inf)\'','\'(0.5-inf)\'_x_\'(0.499977-inf)\'',0.663528
0.094501,0.198497,0.496414,0.085064,0.051457,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0.292998,0.694911,0.590915,-0.103996,-0.297917,-0.401913,0.476083,2.100475,0.399862,2.500864,0.190367,5.253003,0.018758,0.098537,0.046912,1,1,1,'\'(-inf-0.5]\'_x_\'(-inf-0.500065]\'','\'(-inf-0.500065]\'_x_\'(-inf-0.499977]\'','\'(-inf-0.5]\'_x_\'(-inf-0.499977]\'',-0.596757
